customer_id,gender,age,annual_income,spending_score
163,1,-1.4245687900521393,0.7801831322710269,-1.7547345441612048
164,0,-0.5633685139500905,0.7801831322710269,1.66156279845353
165,1,0.8001985898781537,0.9328608489581163,-0.9394817692190521
166,0,-0.20453506557423673,0.9328608489581163,0.9627747056459706
167,1,0.22606507247678773,0.9710302781298886,-1.1724111334882386
168,0,-0.41983513459974897,0.9710302781298886,1.7392059198765921
169,0,-0.20453506557423673,1.009199707301661,-0.900660208507521
170,1,-0.49160182427491966,1.009199707301661,0.49691597710759766
171,1,0.08253169312644625,1.009199707301661,-1.444162058468956
172,1,-0.7786685829756027,1.009199707301661,0.9627747056459706
173,1,-0.20453506557423673,1.009199707301661,-1.5606267406035494
174,1,-0.20453506557423673,1.009199707301661,1.622741237741999
175,0,0.9437319692284951,1.0473691364734332,-1.444162058468956
176,0,-0.6351352036252612,1.0473691364734332,1.3898118734728124
177,1,1.3743321072795196,1.0473691364734332,-1.3665189370458939
178,1,-0.8504352726507735,1.0473691364734332,0.7298453413767841
179,1,1.4460987969546903,1.238216282332295,-1.405340497757425
180,1,-0.2763017552494075,1.238216282332295,1.5450981163189368
181,0,-0.13276837589906598,1.3908939990193845,-0.7065524049498657
182,0,-0.49160182427491966,1.3908939990193845,1.3898118734728124
183,1,0.5131318311774707,1.429063428191157,-1.3665189370458939
184,0,-0.706901893300432,1.429063428191157,1.4674549948958746
185,0,0.154298382801617,1.4672328573629292,-0.43480147996914814
186,1,-0.6351352036252612,1.4672328573629292,1.8168490412996543
187,0,1.0872653485788366,1.543571715706474,-1.0171248906421142
188,1,-0.7786685829756027,1.543571715706474,0.691023780665253
189,0,0.154298382801617,1.6199105740500186,-1.288875815622832
190,0,-0.20453506557423673,1.6199105740500186,1.3509903127612812
191,0,-0.3480684449245782,1.6199105740500186,-1.0559464513536454
192,0,-0.49160182427491966,1.6199105740500186,0.7298453413767841
193,1,-0.41983513459974897,2.0016048657677423,-1.6382698620266116
194,0,-0.061001686223895235,2.0016048657677423,1.5839196770304678
195,0,0.5848985208526415,2.2687908699701484,-1.327697376334363
196,0,-0.2763017552494075,2.2687908699701484,1.118060948492095
197,0,0.44136514150229994,2.4978074450007828,-0.86183864779599
198,1,-0.49160182427491966,2.4978074450007828,0.9239531449344395
199,1,-0.49160182427491966,2.9176711658902788,-1.2500542549113007
200,1,-0.6351352036252612,2.9176711658902788,1.2733471913382193
